"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"12 months","Counties Manukau","DepUnknown","eligible","68","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","DepUnknown","eligible","26","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Hutt Valley","DepUnknown","eligible","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Lakes","DepUnknown","eligible","48","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","MidCentral","DepUnknown","eligible","20","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","DepUnknown","eligible","15","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Northland","DepUnknown","eligible","57","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","South Canterbury","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Southern","DepUnknown","eligible","97","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Tairawhiti","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Taranaki","DepUnknown","eligible","80","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Waikato","DepUnknown","eligible","155","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Wairarapa","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Waitemata","DepUnknown","eligible","82","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","West Coast","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Whanganui","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","National Total","DepUnknown","eligible","1009","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Auckland","DepUnknown","eligible","45","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","DepUnknown","eligible","89","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Canterbury","DepUnknown","eligible","114","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Capital and Coast","DepUnknown","eligible","29","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Counties Manukau","DepUnknown","eligible","74","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","DepUnknown","eligible","32","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Hutt Valley","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Lakes","DepUnknown","eligible","47","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","MidCentral","DepUnknown","eligible","27","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","DepUnknown","eligible","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Northland","DepUnknown","eligible","67","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","South Canterbury","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Southern","DepUnknown","eligible","107","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Tairawhiti","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Taranaki","DepUnknown","eligible","77","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Waikato","DepUnknown","eligible","140","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Waitemata","DepUnknown","eligible","70","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","West Coast","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Whanganui","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","National Total","DepUnknown","eligible","1063","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Auckland","DepUnknown","eligible","44","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepUnknown","eligible","69","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Canterbury","DepUnknown","eligible","125","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Capital and Coast","DepUnknown","eligible","41","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Counties Manukau","DepUnknown","eligible","71","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","DepUnknown","eligible","24","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Hutt Valley","DepUnknown","eligible","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Lakes","DepUnknown","eligible","53","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","MidCentral","DepUnknown","eligible","28","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","DepUnknown","eligible","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Northland","DepUnknown","eligible","69","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","South Canterbury","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Southern","DepUnknown","eligible","129","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Tairawhiti","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Taranaki","DepUnknown","eligible","86","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Waikato","DepUnknown","eligible","142","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Wairarapa","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Waitemata","DepUnknown","eligible","77","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","West Coast","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Whanganui","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","National Total","DepUnknown","eligible","1260","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Auckland","DepUnknown","eligible","51","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","DepUnknown","eligible","97","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Canterbury","DepUnknown","eligible","209","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Capital and Coast","DepUnknown","eligible","45","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Counties Manukau","DepUnknown","eligible","80","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","DepUnknown","eligible","30","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Hutt Valley","DepUnknown","eligible","22","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Lakes","DepUnknown","eligible","61","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","MidCentral","DepUnknown","eligible","23","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","DepUnknown","eligible","24","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Northland","DepUnknown","eligible","49","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","South Canterbury","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Southern","DepUnknown","eligible","136","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Tairawhiti","DepUnknown","eligible","21","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Taranaki","DepUnknown","eligible","73","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Waikato","DepUnknown","eligible","184","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Wairarapa","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Waitemata","DepUnknown","eligible","93","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","West Coast","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Whanganui","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","National Total","DepUnknown","eligible","1328","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Auckland","DepUnknown","eligible","51","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","DepUnknown","eligible","86","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Canterbury","DepUnknown","eligible","209","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Capital and Coast","DepUnknown","eligible","52","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Counties Manukau","DepUnknown","eligible","92","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","DepUnknown","eligible","30","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Hutt Valley","DepUnknown","eligible","24","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Lakes","DepUnknown","eligible","61","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","MidCentral","DepUnknown","eligible","21","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","DepUnknown","eligible","22","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Northland","DepUnknown","eligible","54","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","South Canterbury","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Southern","DepUnknown","eligible","143","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Tairawhiti","DepUnknown","eligible","16","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Taranaki","DepUnknown","eligible","80","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Waikato","DepUnknown","eligible","217","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Wairarapa","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Waitemata","DepUnknown","eligible","101","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","West Coast","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"5 years","Whanganui","DepUnknown","eligible","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","National Total","DepUnknown","full","639","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Auckland","DepUnknown","full","45","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","DepUnknown","full","49","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Canterbury","DepUnknown","full","87","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Capital and Coast","DepUnknown","full","17","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Counties Manukau","DepUnknown","full","33","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","DepUnknown","full","11","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Hutt Valley","DepUnknown","full","17","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Lakes","DepUnknown","full","34","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","MidCentral","DepUnknown","full","17","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","DepUnknown","full","12","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Northland","DepUnknown","full","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","South Canterbury","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Southern","DepUnknown","full","74","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Tairawhiti","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Taranaki","DepUnknown","full","50","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Waikato","DepUnknown","full","80","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Wairarapa","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Waitemata","DepUnknown","full","61","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","West Coast","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"6 months","Whanganui","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","National Total","DepUnknown","full","783","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Auckland","DepUnknown","full","45","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","DepUnknown","full","57","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Canterbury","DepUnknown","full","87","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Capital and Coast","DepUnknown","full","20","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Counties Manukau","DepUnknown","full","52","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","DepUnknown","full","15","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Hutt Valley","DepUnknown","full","17","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Lakes","DepUnknown","full","40","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","MidCentral","DepUnknown","full","20","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","DepUnknown","full","16","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Northland","DepUnknown","full","35","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","South Canterbury","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Southern","DepUnknown","full","90","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Tairawhiti","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Taranaki","DepUnknown","full","65","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Waikato","DepUnknown","full","114","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Wairarapa","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Waitemata","DepUnknown","full","73","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","West Coast","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"8 months","Whanganui","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","National Total","DepUnknown","full","844","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Auckland","DepUnknown","full","40","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","DepUnknown","full","78","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Canterbury","DepUnknown","full","103","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Capital and Coast","DepUnknown","full","17","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Counties Manukau","DepUnknown","full","57","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","DepUnknown","full","21","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Hutt Valley","DepUnknown","full","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Lakes","DepUnknown","full","34","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","MidCentral","DepUnknown","full","19","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","DepUnknown","full","12","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Northland","DepUnknown","full","40","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","South Canterbury","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Southern","DepUnknown","full","85","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Tairawhiti","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Taranaki","DepUnknown","full","71","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Waikato","DepUnknown","full","129","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Wairarapa","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Waitemata","DepUnknown","full","77","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","West Coast","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"12 months","Whanganui","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","National Total","DepUnknown","full","632","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Auckland","DepUnknown","full","25","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","DepUnknown","full","47","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Canterbury","DepUnknown","full","95","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Capital and Coast","DepUnknown","full","25","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Counties Manukau","DepUnknown","full","47","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","DepUnknown","full","13","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Hutt Valley","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Lakes","DepUnknown","full","26","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","MidCentral","DepUnknown","full","16","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","DepUnknown","full","13","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Northland","DepUnknown","full","26","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","South Canterbury","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Southern","DepUnknown","full","85","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Tairawhiti","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Taranaki","DepUnknown","full","53","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Waikato","DepUnknown","full","70","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Waitemata","DepUnknown","full","52","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","West Coast","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"18 months","Whanganui","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","National Total","DepUnknown","full","810","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Auckland","DepUnknown","full","34","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepUnknown","full","46","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Canterbury","DepUnknown","full","109","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Capital and Coast","DepUnknown","full","35","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Counties Manukau","DepUnknown","full","63","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","DepUnknown","full","18","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Hutt Valley","DepUnknown","full","10","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Lakes","DepUnknown","full","38","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","MidCentral","DepUnknown","full","20","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","DepUnknown","full","13","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Northland","DepUnknown","full","41","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","South Canterbury","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Southern","DepUnknown","full","114","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Tairawhiti","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Taranaki","DepUnknown","full","62","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Waikato","DepUnknown","full","105","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Wairarapa","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Waitemata","DepUnknown","full","63","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","West Coast","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"24 months","Whanganui","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","National Total","DepUnknown","full","774","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Auckland","DepUnknown","full","31","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","DepUnknown","full","44","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Canterbury","DepUnknown","full","157","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Capital and Coast","DepUnknown","full","32","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Counties Manukau","DepUnknown","full","46","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","DepUnknown","full","12","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Hutt Valley","DepUnknown","full","18","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Lakes","DepUnknown","full","30","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","MidCentral","DepUnknown","full","16","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","DepUnknown","full","16","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Northland","DepUnknown","full","27","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","South Canterbury","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Southern","DepUnknown","full","105","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Tairawhiti","DepUnknown","full","12","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Taranaki","DepUnknown","full","48","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Waikato","DepUnknown","full","90","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
"54 months","Wairarapa","DepUnknown","full","-","1 April 2021 to 31 March 2022 (Excel, 64 KB).xlsx","Deprivation"
