"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"8 months","Counties Manukau","Dep0708","full","3142","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0708","full","699","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0708","full","433","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0708","full","496","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0708","full","526","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0708","full","144","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Northland","Dep0708","full","817","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0708","full","58","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Southern","Dep0708","full","315","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0708","full","282","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0708","full","181","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0708","full","1338","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0708","full","112","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0708","full","649","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0708","full","24","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0708","full","269","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","National Total","Dep0708","full","13166","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0708","full","1087","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0708","full","743","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0708","full","629","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0708","full","508","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0708","full","3409","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0708","full","739","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0708","full","444","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0708","full","552","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0708","full","584","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0708","full","147","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Northland","Dep0708","full","865","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0708","full","51","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Southern","Dep0708","full","326","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0708","full","306","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0708","full","198","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0708","full","1435","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0708","full","123","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0708","full","711","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0708","full","20","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0708","full","289","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","National Total","Dep0708","full","9977","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0708","full","867","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0708","full","533","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0708","full","545","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0708","full","370","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0708","full","2537","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0708","full","530","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0708","full","376","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0708","full","401","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0708","full","386","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0708","full","130","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Northland","Dep0708","full","569","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0708","full","55","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Southern","Dep0708","full","271","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0708","full","229","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0708","full","179","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0708","full","1048","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0708","full","121","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0708","full","575","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0708","full","23","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0708","full","232","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","National Total","Dep0708","full","12647","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0708","full","1047","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0708","full","684","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0708","full","653","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0708","full","489","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0708","full","3186","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0708","full","757","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0708","full","431","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0708","full","535","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0708","full","551","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0708","full","150","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Northland","Dep0708","full","798","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0708","full","68","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Southern","Dep0708","full","274","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0708","full","343","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0708","full","219","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0708","full","1336","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0708","full","124","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waitemata","Dep0708","full","678","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0708","full","25","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0708","full","299","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","National Total","Dep0708","full","9133","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0708","full","799","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0708","full","509","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0708","full","436","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0708","full","362","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0708","full","2360","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0708","full","420","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0708","full","343","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0708","full","398","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0708","full","406","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0708","full","123","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Northland","Dep0708","full","493","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0708","full","42","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Southern","Dep0708","full","272","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0708","full","232","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0708","full","176","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0708","full","907","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0708","full","98","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0708","full","495","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0708","full","18","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0708","full","244","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","National Total","Dep0708","full","12131","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0708","full","997","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0708","full","646","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0708","full","566","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0708","full","488","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0708","full","3170","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0708","full","675","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0708","full","408","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0708","full","467","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0708","full","554","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0708","full","153","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Northland","Dep0708","full","764","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0708","full","55","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Southern","Dep0708","full","315","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0708","full","346","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0708","full","213","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0708","full","1243","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0708","full","107","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0708","full","665","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0708","full","16","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0708","full","283","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"Milestone age for CI","DHB of residence","Dep0708","proportion","% Fully immunised","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"6 months","National Total","Dep0708","proportion","0.6565055762081784","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Auckland","Dep0708","proportion","0.73271500843170312","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Bay of Plenty","Dep0708","proportion","0.53705692803437166","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Canterbury","Dep0708","proportion","0.77929984779299843","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Capital and Coast","Dep0708","proportion","0.75641025641025639","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Counties Manukau","Dep0708","proportion","0.67698994838359139","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hawke's Bay","Dep0708","proportion","0.60444993819530279","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hutt Valley","Dep0708","proportion","0.76073619631901845","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Lakes","Dep0708","proportion","0.59905660377358494","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"MidCentral","Dep0708","proportion","0.67480916030534344","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Nelson Marlborough","Dep0708","proportion","0.70987654320987659","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Northland","Dep0708","proportion","0.50140318054256316","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"South Canterbury","Dep0708","proportion","0.90769230769230769","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Southern","Dep0708","proportion","0.79472140762463339","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Tairawhiti","Dep0708","proportion","0.58139534883720934","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Taranaki","Dep0708","proportion","0.6074380165289256","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waikato","Dep0708","proportion","0.60299401197604785","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Wairarapa","Dep0708","proportion","0.77692307692307694","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waitemata","Dep0708","proportion","0.71465968586387429","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"West Coast","Dep0708","proportion","0.76923076923076927","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Whanganui","Dep0708","proportion","0.61891117478510027","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","National Total","Dep0708","proportion","0.84071038251366115","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0708","proportion","0.89077053344623203","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0708","proportion","0.7834821428571429","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0708","proportion","0.93241167434715833","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0708","proportion","0.86033519553072624","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0708","proportion","0.85426862425231109","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0708","proportion","0.88035264483627218","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0708","proportion","0.86947791164658639","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0708","proportion","0.75609756097560976","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0708","proportion","0.81550387596899221","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0708","proportion","0.84705882352941175","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Northland","Dep0708","proportion","0.77587844254510907","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0708","proportion","0.93548387096774177","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Southern","Dep0708","proportion","0.91304347826086951","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0708","proportion","0.77685950413223137","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0708","proportion","0.77021276595744681","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0708","proportion","0.81834862385321105","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0708","proportion","0.86821705426356588","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0708","proportion","0.87584345479082326","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0708","proportion","0.92307692307692313","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0708","proportion","0.77971014492753621","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","National Total","Dep0708","proportion","0.89128080151638234","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0708","proportion","0.9346517626827171","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0708","proportion","0.85011441647597252","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0708","proportion","0.93185185185185182","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0708","proportion","0.93900184842883549","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0708","proportion","0.90568544102019133","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0708","proportion","0.92374999999999996","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0708","proportion","0.90427698574338089","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0708","proportion","0.84018264840182644","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0708","proportion","0.89296636085626924","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0708","proportion","0.90184049079754602","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Northland","Dep0708","proportion","0.81835383159886466","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0708","proportion","0.96226415094339623","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Southern","Dep0708","proportion","0.93409742120343842","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0708","proportion","0.82258064516129037","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0708","proportion","0.83193277310924374","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0708","proportion","0.86969696969696975","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0708","proportion","0.93893129770992367","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0708","proportion","0.91860465116279066","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0708","proportion","0.86956521739130432","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0708","proportion","0.8425655976676385","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","National Total","Dep0708","proportion","0.6785689995239067","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0708","proportion","0.75522648083623689","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0708","proportion","0.61123853211009183","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0708","proportion","0.79562043795620441","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0708","proportion","0.70745697896749526","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0708","proportion","0.67797969000534475","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0708","proportion","0.65110565110565111","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0708","proportion","0.76113360323886625","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0708","proportion","0.60757575757575755","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0708","proportion","0.62358642972536349","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0708","proportion","0.75144508670520227","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Northland","Dep0708","proportion","0.55189136760426771","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0708","proportion","0.88709677419354838","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Southern","Dep0708","proportion","0.85220125786163525","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0708","proportion","0.58121827411167515","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0708","proportion","0.69921875","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0708","proportion","0.65133623368551896","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0708","proportion","0.84027777777777779","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0708","proportion","0.73812580231065472","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0708","proportion","0.7931034482758621","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0708","proportion","0.66096866096866091","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","National Total","Dep0708","proportion","0.86439751213177496","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0708","proportion","0.90885416666666663","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0708","proportion","0.80470588235294116","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0708","proportion","0.93019943019943019","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0708","proportion","0.88909090909090904","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0708","proportion","0.87816979051819188","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0708","proportion","0.89479905437352247","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0708","proportion","0.89604989604989604","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0708","proportion","0.79731743666169896","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0708","proportion","0.83866057838660579","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
