"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"12 months","Nelson Marlborough","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Northland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","South Canterbury","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Southern","DepUnknown","eligible","29","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Tairawhiti","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Taranaki","DepUnknown","eligible","23","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waikato","DepUnknown","eligible","40","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Wairarapa","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waitemata","DepUnknown","eligible","22","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","West Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Whanganui","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","National Total","DepUnknown","eligible","231","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Auckland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","DepUnknown","eligible","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Canterbury","DepUnknown","eligible","26","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Capital and Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Counties Manukau","DepUnknown","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hutt Valley","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Lakes","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","MidCentral","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Northland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","South Canterbury","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Southern","DepUnknown","eligible","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Tairawhiti","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Taranaki","DepUnknown","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waikato","DepUnknown","eligible","39","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waitemata","DepUnknown","eligible","16","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","West Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Whanganui","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","National Total","DepUnknown","eligible","248","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Auckland","DepUnknown","eligible","17","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepUnknown","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Canterbury","DepUnknown","eligible","22","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Capital and Coast","DepUnknown","eligible","13","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Counties Manukau","DepUnknown","eligible","19","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hutt Valley","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Lakes","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","MidCentral","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Northland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","South Canterbury","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Southern","DepUnknown","eligible","28","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Tairawhiti","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Taranaki","DepUnknown","eligible","16","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waikato","DepUnknown","eligible","30","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Wairarapa","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waitemata","DepUnknown","eligible","17","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","West Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Whanganui","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","National Total","DepUnknown","eligible","297","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Auckland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Canterbury","DepUnknown","eligible","45","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Capital and Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Counties Manukau","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hutt Valley","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Lakes","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","MidCentral","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Northland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","South Canterbury","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Southern","DepUnknown","eligible","32","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Tairawhiti","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Taranaki","DepUnknown","eligible","18","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waikato","DepUnknown","eligible","47","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Wairarapa","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waitemata","DepUnknown","eligible","17","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","West Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Whanganui","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","National Total","DepUnknown","eligible","309","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Auckland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","DepUnknown","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Canterbury","DepUnknown","eligible","55","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Capital and Coast","DepUnknown","eligible","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Counties Manukau","DepUnknown","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hutt Valley","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Lakes","DepUnknown","eligible","15","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","MidCentral","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Northland","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","South Canterbury","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Southern","DepUnknown","eligible","33","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Tairawhiti","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Taranaki","DepUnknown","eligible","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waikato","DepUnknown","eligible","46","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Wairarapa","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waitemata","DepUnknown","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","West Coast","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Whanganui","DepUnknown","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","National Total","DepUnknown","full","146","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Auckland","DepUnknown","full","18","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Canterbury","DepUnknown","full","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Capital and Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Counties Manukau","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hutt Valley","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Lakes","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","MidCentral","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Northland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","South Canterbury","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Southern","DepUnknown","full","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Tairawhiti","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Taranaki","DepUnknown","full","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waikato","DepUnknown","full","15","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Wairarapa","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waitemata","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","West Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Whanganui","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","National Total","DepUnknown","full","166","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Auckland","DepUnknown","full","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Canterbury","DepUnknown","full","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Capital and Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Counties Manukau","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hutt Valley","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Lakes","DepUnknown","full","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","MidCentral","DepUnknown","full","10","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Northland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","South Canterbury","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Southern","DepUnknown","full","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Tairawhiti","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Taranaki","DepUnknown","full","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waikato","DepUnknown","full","23","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Wairarapa","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waitemata","DepUnknown","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","West Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Whanganui","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","National Total","DepUnknown","full","232","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Auckland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","DepUnknown","full","19","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Canterbury","DepUnknown","full","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Capital and Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Counties Manukau","DepUnknown","full","15","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hutt Valley","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Lakes","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","MidCentral","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Northland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","South Canterbury","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Southern","DepUnknown","full","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Tairawhiti","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Taranaki","DepUnknown","full","19","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waikato","DepUnknown","full","35","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Wairarapa","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waitemata","DepUnknown","full","19","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","West Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Whanganui","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","National Total","DepUnknown","full","136","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Auckland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","DepUnknown","full","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Canterbury","DepUnknown","full","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Capital and Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Counties Manukau","DepUnknown","full","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hutt Valley","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Lakes","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","MidCentral","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Northland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","South Canterbury","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Southern","DepUnknown","full","13","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Tairawhiti","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Taranaki","DepUnknown","full","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waikato","DepUnknown","full","17","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waitemata","DepUnknown","full","13","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","West Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Whanganui","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","National Total","DepUnknown","full","183","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Auckland","DepUnknown","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepUnknown","full","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Canterbury","DepUnknown","full","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Capital and Coast","DepUnknown","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Counties Manukau","DepUnknown","full","19","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hutt Valley","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Lakes","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","MidCentral","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Northland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","South Canterbury","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Southern","DepUnknown","full","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Tairawhiti","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Taranaki","DepUnknown","full","10","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waikato","DepUnknown","full","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Wairarapa","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waitemata","DepUnknown","full","11","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","West Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Whanganui","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","National Total","DepUnknown","full","164","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Auckland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Canterbury","DepUnknown","full","32","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Capital and Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Counties Manukau","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hutt Valley","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Lakes","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","MidCentral","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Northland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","South Canterbury","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Southern","DepUnknown","full","26","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Tairawhiti","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Taranaki","DepUnknown","full","10","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waikato","DepUnknown","full","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Wairarapa","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waitemata","DepUnknown","full","10","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","West Coast","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Whanganui","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","National Total","DepUnknown","full","230","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Auckland","DepUnknown","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","DepUnknown","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
